cases.0.case_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.samples.0.tumor_descriptor	cases.0.samples.1.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.1.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.1.sample_id	cases.0.samples.1.sample_type	cases.0.samples.1.submitter_id	cases.0.samples.1.tissue_type	cases.0.samples.1.tumor_descriptor	cases.0.samples.2.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.2.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.2.sample_id	cases.0.samples.2.sample_type	cases.0.samples.2.submitter_id	cases.0.samples.2.tissue_type	cases.0.samples.2.tumor_descriptor	cases.0.submitter_id	data_category	data_type	file_id	file_name	id
d13fb44b-291b-4ea4-920c-142daa8d1989	eb9b8bcb-aa3a-4e57-9479-543b53dc1cf7	TCGA-AC-A5EH-01A-11R-A28M-07	049340e0-5ac8-4e7f-9c92-971b1200abae	Primary Tumor	TCGA-AC-A5EH-01A	Not Reported																TCGA-AC-A5EH	Transcriptome Profiling	Gene Expression Quantification	f5de4fa6-a631-42cf-b260-412681ea4b93	a18f26c8-9497-4824-a5ba-7b192f4ca987.FPKM-UQ.txt.gz	f5de4fa6-a631-42cf-b260-412681ea4b93
b97bf89a-7a85-4eef-ae7e-f787aead1f0a	42e2160c-07b5-4be6-a989-1e3474926d2a	TCGA-BH-A1FC-01A-11R-A13Q-07	3ad0093a-e57a-450a-b0ef-942c9b67a586	Primary Tumor	TCGA-BH-A1FC-01A	Not Reported																TCGA-BH-A1FC	Transcriptome Profiling	Gene Expression Quantification	4e5524c8-098a-43d9-aeb8-fdac5ae84f1b	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259.FPKM-UQ.txt.gz	4e5524c8-098a-43d9-aeb8-fdac5ae84f1b
1dafdd64-527d-4d46-bbdf-7a97774f881b	7d34b1bc-ac5a-4365-8dae-75b3f2ea5055	TCGA-B6-A1KI-01A-11R-A14M-07	a6b12e25-7b2d-460c-876f-02a75a82d7d2	Primary Tumor	TCGA-B6-A1KI-01A	Not Reported																TCGA-B6-A1KI	Transcriptome Profiling	Gene Expression Quantification	1c05856b-2304-46a8-98c9-61959926cf87	27035d6f-4b2d-48ef-ae2b-b3cf52d67903.FPKM-UQ.txt.gz	1c05856b-2304-46a8-98c9-61959926cf87
ef5dd4b3-b77a-444a-b5b0-c999a5a3d129	32d604cb-3bf5-427c-b60d-3c9cfeb7f0a5	TCGA-FD-A3B7-01A-31R-A20F-07	a307ca46-3a09-4f0c-84ab-9a9e8954de38	Primary Tumor	TCGA-FD-A3B7-01A	Not Reported																TCGA-FD-A3B7	Transcriptome Profiling	Gene Expression Quantification	25fbf729-cc63-42da-b173-b801dd7a2bb5	77edcd96-eb35-415b-8e03-c61f225ae32d.FPKM-UQ.txt.gz	25fbf729-cc63-42da-b173-b801dd7a2bb5
0da6502c-058d-47f5-9996-8aa1d511d7e4	563f3a26-7e97-41ff-a52c-48ba484e3a39	TCGA-ZF-AA58-01A-12R-A42T-07	56f1ae65-b100-4340-8afe-854e4de7b584	Primary Tumor	TCGA-ZF-AA58-01A	Not Reported																TCGA-ZF-AA58	Transcriptome Profiling	Gene Expression Quantification	1c3eae1c-56dc-4996-88a0-a65fc7b11e70	b9e40f63-6533-4259-8b54-05639aea4a2d.FPKM-UQ.txt.gz	1c3eae1c-56dc-4996-88a0-a65fc7b11e70
c573a2f6-2404-4978-8ddc-91af27bab7c6	da271fcc-72b4-442e-9ce2-c03b68947003	TCGA-BQ-5885-01A-11R-1592-07	3decc749-1fcf-42c3-b8f8-f7a06e436bf7	Primary Tumor	TCGA-BQ-5885-01A	Not Reported																TCGA-BQ-5885	Transcriptome Profiling	Gene Expression Quantification	b14feac8-e1f8-4aab-8253-13a354a1d0e7	51704b89-eb0c-48bb-931f-170651def40e.FPKM-UQ.txt.gz	b14feac8-e1f8-4aab-8253-13a354a1d0e7
d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	224cbe13-ebf8-41eb-ab1c-1d6792a66774	TCGA-BH-A0BJ-01A-11R-A056-07	d1991ebd-1cd1-4c2d-ac99-2a6ecd3f90f1	Primary Tumor	TCGA-BH-A0BJ-01A	Not Reported																TCGA-BH-A0BJ	Transcriptome Profiling	Gene Expression Quantification	90176c7a-1294-4efb-9e2c-c30657b27ac2	c443bbe4-b053-47fa-a7a9-97457e44e2a0.FPKM-UQ.txt.gz	90176c7a-1294-4efb-9e2c-c30657b27ac2
56033839-35d5-4d72-8b8c-400cb345263d	88d93dca-ffae-4d57-9a60-346aec436543	TCGA-E9-A22G-01A-11R-A157-07	55e28aaf-8025-4b46-97d3-96cdf512a609	Primary Tumor	TCGA-E9-A22G-01A	Not Reported																TCGA-E9-A22G	Transcriptome Profiling	Gene Expression Quantification	abd0bee3-2c48-4eb0-a9af-db476e2ac77b	696b850b-b7a2-454e-811e-4c073ff2299e.FPKM-UQ.txt.gz	abd0bee3-2c48-4eb0-a9af-db476e2ac77b
ee6dd13a-1436-48f5-8a9f-732898c1735f	e608cf6c-42d1-4562-b4c6-fe84fd69193c	TCGA-B3-8121-01A-21R-2404-07	f63cef6d-12a4-457c-ada4-774024f6b988	Primary Tumor	TCGA-B3-8121-01A	Not Reported																TCGA-B3-8121	Transcriptome Profiling	Gene Expression Quantification	42ec39e7-7f56-404d-8745-7b85cd77bed6	785e2863-2f6b-4b5b-9364-f1ae37afb2c1.FPKM-UQ.txt.gz	42ec39e7-7f56-404d-8745-7b85cd77bed6
f727fcb9-e457-4643-9468-f739133b7e9c	b74c4373-3809-4536-85ef-4c9e651a913e	TCGA-EK-A3GN-01A-11R-A213-07	eb5034e2-d4a7-48e0-9524-31ddd63c9d94	Primary Tumor	TCGA-EK-A3GN-01A	Not Reported																TCGA-EK-A3GN	Transcriptome Profiling	Gene Expression Quantification	60f2609e-8def-4358-b9f9-5245e0314ff0	b28e3951-535e-4a64-b8da-1eeeaa454518.FPKM-UQ.txt.gz	60f2609e-8def-4358-b9f9-5245e0314ff0
7d0dbcb3-d024-4c20-a545-430c0d067fda	27d2d71b-457a-4673-aa7c-65198ef1308c	TCGA-F9-A97G-01A-11R-A38C-07	0e2b710b-8b86-4f89-92a7-51bf950d67ba	Primary Tumor	TCGA-F9-A97G-01A	Not Reported																TCGA-F9-A97G	Transcriptome Profiling	Gene Expression Quantification	a7c72e38-1377-4087-88e9-f130c169de0e	d3c581ae-231c-43f4-b72f-5795fe23172b.FPKM-UQ.txt.gz	a7c72e38-1377-4087-88e9-f130c169de0e
45f5af14-060a-49a3-b51d-25ab8a88feb7	c2a2d7ab-c8d6-4481-9e91-1f16969e8105	TCGA-UY-A9PA-01A-11R-A38B-07	64a966f2-6bab-4b17-a377-2eb3b1a1124d	Primary Tumor	TCGA-UY-A9PA-01A	Not Reported																TCGA-UY-A9PA	Transcriptome Profiling	Gene Expression Quantification	288e9c24-2415-4e32-b720-d7283e24f32b	c50f35ad-c7d6-4667-a5ea-a56b964ca77a.FPKM-UQ.txt.gz	288e9c24-2415-4e32-b720-d7283e24f32b
353c5fcc-9c6a-4ac6-99dc-fb4573b2ae6c	eb210789-9eb4-4def-a83d-3f0254b3c6dd	TCGA-HQ-A2OE-01A-11R-A206-07	65dbbe08-4645-4552-9a1a-e6f79a621013	Primary Tumor	TCGA-HQ-A2OE-01A	Not Reported																TCGA-HQ-A2OE	Transcriptome Profiling	Gene Expression Quantification	6b1184d5-ca2d-48ab-8adb-9d9922cc9f07	3af7d540-1401-43db-917f-277ff4da96d4.FPKM-UQ.txt.gz	6b1184d5-ca2d-48ab-8adb-9d9922cc9f07
5c326e9b-85e2-4673-9033-c11827467e1a	4dfd8634-77b6-40c5-9b01-e9e4e354be1e	TCGA-C5-A7UC-01A-11R-A352-07	531d7816-8606-4415-bca8-3b332f9de720	Primary Tumor	TCGA-C5-A7UC-01A	Not Reported																TCGA-C5-A7UC	Transcriptome Profiling	Gene Expression Quantification	6b8520c3-8e4d-4eb4-af41-5e4ccfd1fa8f	2a1dddb6-8af8-4745-bf3b-4d9790993cb8.FPKM-UQ.txt.gz	6b8520c3-8e4d-4eb4-af41-5e4ccfd1fa8f
f3cb557d-23e4-4fd1-81ca-db1a3f56d56e	8a7e272c-39f2-42e6-b1d5-7225cf12fceb	TCGA-E9-A3QA-01A-61R-A22K-07	27e8b056-063f-4742-a591-b98fb9a948a5	Primary Tumor	TCGA-E9-A3QA-01A	Not Reported																TCGA-E9-A3QA	Transcriptome Profiling	Gene Expression Quantification	03fd5478-3e07-4cbd-88b5-061d43035bcf	148d950b-4202-4f3f-be15-84735cd08a48.FPKM-UQ.txt.gz	03fd5478-3e07-4cbd-88b5-061d43035bcf
b09643c2-ded5-4346-b3c5-90a48f88a02e	14404fa2-adc4-4ecd-b4ee-5f4a75b54ff2	TCGA-E2-A1IJ-01A-11R-A144-07	0c61c676-2a72-4dbe-8dcb-284bd112570c	Primary Tumor	TCGA-E2-A1IJ-01A	Not Reported																TCGA-E2-A1IJ	Transcriptome Profiling	Gene Expression Quantification	2973958c-9d91-47f3-9d37-bb7baa55e591	ae53b898-c61d-4137-824a-104a4202299c.FPKM-UQ.txt.gz	2973958c-9d91-47f3-9d37-bb7baa55e591
6439621e-da61-4723-91cc-c5d87d0a4abc	3d0d24de-c3b4-4396-bfb1-2c8c2788cf0c	TCGA-AR-A0TV-01A-21R-A084-07	a6cd09dc-ac7c-4bdc-9bb4-14f8cce6642d	Primary Tumor	TCGA-AR-A0TV-01A	Not Reported																TCGA-AR-A0TV	Transcriptome Profiling	Gene Expression Quantification	7d7eb552-3b03-46dc-8669-7fa96c5a0e6f	cd052da2-9e32-4881-87c0-5e66cdc6f5f7.FPKM-UQ.txt.gz	7d7eb552-3b03-46dc-8669-7fa96c5a0e6f
20e8106b-1290-4735-abe4-7621e08e3dc8	fac9101c-a974-4415-9eac-d2d433d02b13	TCGA-BH-A0E0-01A-11R-A056-07	662cc11c-da31-4e31-8e77-46011b38ea96	Primary Tumor	TCGA-BH-A0E0-01A	Not Reported																TCGA-BH-A0E0	Transcriptome Profiling	Gene Expression Quantification	7eacd959-b0e4-4cae-ba08-21e3a67fef0a	02759563-fa2b-4d96-ab78-dd7fee7513d4.FPKM-UQ.txt.gz	7eacd959-b0e4-4cae-ba08-21e3a67fef0a
3a711140-1b89-4611-9992-3861e3d0e01a	a14dc21a-6a46-4be8-9247-76cbc70dfe8b	TCGA-A8-A06N-01A-11R-A00Z-07	600df455-fdf4-4955-8d65-236b7b112693	Primary Tumor	TCGA-A8-A06N-01A	Not Reported																TCGA-A8-A06N	Transcriptome Profiling	Gene Expression Quantification	99313147-f03c-421a-bc32-3ba774281eea	ca5d0721-99cf-4b7c-b708-6acea2ae86bd.FPKM-UQ.txt.gz	99313147-f03c-421a-bc32-3ba774281eea
fcad8f85-0046-4fc9-9611-3bf8ac91e887	59b6740e-5e20-4993-9a1e-9b2ef87e4ab6	TCGA-A4-8630-01A-11R-2404-07	cd981000-76cd-405c-86a3-ef304e186775	Primary Tumor	TCGA-A4-8630-01A	Not Reported																TCGA-A4-8630	Transcriptome Profiling	Gene Expression Quantification	5817bb03-1839-429e-aaec-0b9475866017	da2401e1-272d-4c13-8c48-7cb9d25f8d03.FPKM-UQ.txt.gz	5817bb03-1839-429e-aaec-0b9475866017
f130f376-5801-40f9-975d-a7e2f7b5670d	0c74bde4-0411-4cfd-9c60-d8eaf8a09629	TCGA-A7-A0DB-01A-11R-A00Z-07	e8cb34ed-67cb-48b7-83cd-621a1224e781	Primary Tumor	TCGA-A7-A0DB-01A	Not Reported																TCGA-A7-A0DB	Transcriptome Profiling	Gene Expression Quantification	f2fceb3c-8278-4dd2-8e14-9516fa1b77c5	7af2075c-0386-4971-ae25-375330ef6cec.FPKM-UQ.txt.gz	f2fceb3c-8278-4dd2-8e14-9516fa1b77c5
33708951-0a0d-4ad0-b472-23151c9f76f6	378c51fa-27d3-4e70-a471-9f1006513d24	TCGA-XF-A9ST-01A-11R-A42T-07	a995dd33-498e-45f6-b928-edbf0929186b	Primary Tumor	TCGA-XF-A9ST-01A	Not Reported																TCGA-XF-A9ST	Transcriptome Profiling	Gene Expression Quantification	89d6d2a0-f5b4-4677-885e-233bde4487a3	6f0c806c-0ac3-471e-9f30-1c43ac548f0d.FPKM-UQ.txt.gz	89d6d2a0-f5b4-4677-885e-233bde4487a3
89128dba-403f-4a96-bb3b-23ed0d5e2147	fa462e79-c5a4-4ddc-b3e6-32e8adcdd80c	TCGA-E2-A1AZ-01A-11R-A12P-07	758fc615-957e-4bd0-a0c6-bcd23eb7d167	Primary Tumor	TCGA-E2-A1AZ-01A	Not Reported																TCGA-E2-A1AZ	Transcriptome Profiling	Gene Expression Quantification	d7fddb99-6df0-4858-a563-7cbf3b99862a	c0b05393-e154-459d-a17a-9e03d404ae6e.FPKM-UQ.txt.gz	d7fddb99-6df0-4858-a563-7cbf3b99862a
1cb1d2ca-dfa6-4c42-9da9-c711dc5aab5d	11c5127d-0115-4149-8304-1556e175d0ba	TCGA-VS-A9V3-01A-11R-A42T-07	2ac95c68-40d1-4b92-82dd-23a02e51d65a	Primary Tumor	TCGA-VS-A9V3-01A	Not Reported																TCGA-VS-A9V3	Transcriptome Profiling	Gene Expression Quantification	6e25047e-8a97-44db-9644-6d8687c326e9	66a75296-4789-4852-87d8-b2a30c7827f1.FPKM-UQ.txt.gz	6e25047e-8a97-44db-9644-6d8687c326e9
390a29fe-2cfd-43c4-a247-69e692763e17	e204f212-b8ad-47d1-ab9c-179b7389e47e	TCGA-XF-AAMG-01A-11R-A42T-07	d8ab144a-616b-45ca-b54b-d7106f707155	Primary Tumor	TCGA-XF-AAMG-01A	Not Reported																TCGA-XF-AAMG	Transcriptome Profiling	Gene Expression Quantification	46a8086a-f792-48de-9ed0-2a9147ecba53	94e7674d-7c7b-406e-a8d3-135e3659cb2d.FPKM-UQ.txt.gz	46a8086a-f792-48de-9ed0-2a9147ecba53
d63c186d-add6-492e-8250-e83f46d39d00	024bc00e-0419-4dc6-8df4-ad3af476314d	TCGA-DK-A3WX-01A-22R-A22U-07	fed73c89-75f1-45c9-b14b-7840c52c305f	Primary Tumor	TCGA-DK-A3WX-01A	Not Reported																TCGA-DK-A3WX	Transcriptome Profiling	Gene Expression Quantification	94a76cf5-ea02-429d-998b-a063da27e087	95622ade-3084-4ddb-93a1-e6baac7769f7.FPKM-UQ.txt.gz	94a76cf5-ea02-429d-998b-a063da27e087
b8aefc48-4a6e-4254-a57f-5f688399b582	4b5b44ea-8589-4aea-a69f-b5d5041b1acd	TCGA-LL-A5YO-01A-21R-A28M-07	2b7230c7-0182-4417-9861-03672629d98d	Primary Tumor	TCGA-LL-A5YO-01A	Not Reported																TCGA-LL-A5YO	Transcriptome Profiling	Gene Expression Quantification	67c908ff-a364-45f1-9132-f82498b881ff	225ccdc9-0d78-4d35-a969-080e6db2d42b.FPKM-UQ.txt.gz	67c908ff-a364-45f1-9132-f82498b881ff
d8b07fdd-5580-4bcc-9619-b5e0c9f0aa3d	230c9517-0296-4966-8dd7-14c062e82224	TCGA-DK-AA6M-01A-11R-A39I-07	10f2ed03-4e58-41aa-ae19-4d44f57cbdf5	Primary Tumor	TCGA-DK-AA6M-01A	Not Reported																TCGA-DK-AA6M	Transcriptome Profiling	Gene Expression Quantification	46ef827b-7c40-4fb8-a96e-6b905586ec4c	fda0a4e8-9897-43d1-9914-f4d6022e6248.FPKM-UQ.txt.gz	46ef827b-7c40-4fb8-a96e-6b905586ec4c
899f8d52-4c3a-4371-90eb-1f106001eddc	80e9793f-4e30-45ad-8660-3686685f2db9	TCGA-FD-A3B4-01A-12R-A206-07	6895a68f-0efd-4b0e-8cf2-9195833dbba1	Primary Tumor	TCGA-FD-A3B4-01A	Not Reported																TCGA-FD-A3B4	Transcriptome Profiling	Gene Expression Quantification	d951d06b-435a-4fd5-8e54-906f384aa666	c2cc4c19-ace6-4e6f-a1d2-18ddf29de194.FPKM-UQ.txt.gz	d951d06b-435a-4fd5-8e54-906f384aa666
0ed9ad26-7fdc-4d75-93f9-d029eee94993	0df6b948-367d-4951-9d98-d3bebabff63e	TCGA-A1-A0SG-01A-11R-A144-07	6bfd7e43-77e4-4666-9b28-c5d4cdcd6ad7	Primary Tumor	TCGA-A1-A0SG-01A	Not Reported																TCGA-A1-A0SG	Transcriptome Profiling	Gene Expression Quantification	5b6bd4d3-cee5-4c83-b1ed-7edbede7b10f	325a69a6-7312-4c08-94d5-9d76fd913376.FPKM-UQ.txt.gz	5b6bd4d3-cee5-4c83-b1ed-7edbede7b10f
e37ae674-a107-4eb3-94d8-b86b0035a9f7	79a14838-69d2-4c73-83a7-b57ff6ecdd79	TCGA-AC-A3HN-01A-11R-A213-07	96e71b7b-d32b-48bc-858d-20f7c8b7812d	Primary Tumor	TCGA-AC-A3HN-01A	Not Reported																TCGA-AC-A3HN	Transcriptome Profiling	Gene Expression Quantification	1dac1191-cde7-4b47-b734-53eacbff2089	3067f41a-e3f1-47f5-9545-56d54fa75b98.FPKM-UQ.txt.gz	1dac1191-cde7-4b47-b734-53eacbff2089
1174f6e4-ffbe-4e59-a000-8d861c968369	34980e1d-956b-4d89-8bf2-dcc008dbaad7	TCGA-AO-A03L-01A-41R-A056-07	00f81e98-e5c3-43b2-9757-f769ec17f3f8	Primary Tumor	TCGA-AO-A03L-01A	Not Reported																TCGA-AO-A03L	Transcriptome Profiling	Gene Expression Quantification	94e85a14-eab6-4396-9fbd-e1521eed50f0	c1c1111e-858a-438e-8bb6-90df4defcede.FPKM-UQ.txt.gz	94e85a14-eab6-4396-9fbd-e1521eed50f0
9ced0c70-c46c-4f98-8f48-840defe4b8b1	ae81378c-ada3-43cb-9855-941467fd856c	TCGA-D8-A1JA-01A-11R-A13Q-07	4584c7e2-8011-4231-a5e6-26a264f6d1b1	Primary Tumor	TCGA-D8-A1JA-01A	Not Reported																TCGA-D8-A1JA	Transcriptome Profiling	Gene Expression Quantification	a563ebf1-7e1e-4736-a496-b1b053280f9e	de2ffea0-e172-45e2-aa15-f543758deb78.FPKM-UQ.txt.gz	a563ebf1-7e1e-4736-a496-b1b053280f9e
ebad8bc9-f196-4f53-bfea-de38488eb4e1	d328ae95-7792-4953-a88a-f288a96c4a65	TCGA-ZF-A9R9-01A-11R-A38B-07	d4a7e1ea-870b-4bdd-9935-3284af040138	Primary Tumor	TCGA-ZF-A9R9-01A	Not Reported																TCGA-ZF-A9R9	Transcriptome Profiling	Gene Expression Quantification	ede31c9f-b127-4681-aa87-d991a3fef7c7	598daf4d-d024-45ef-b92b-c03182b59312.FPKM-UQ.txt.gz	ede31c9f-b127-4681-aa87-d991a3fef7c7
fb3aced2-4eb5-4b82-824f-e382a469bc15	53d0cb75-acca-47c0-855f-b45c9ffd1eac	TCGA-O9-A75Z-01A-11R-A33Z-07	9261fd37-5eec-4d5f-851e-3ad4d6d5a21f	Primary Tumor	TCGA-O9-A75Z-01A	Not Reported																TCGA-O9-A75Z	Transcriptome Profiling	Gene Expression Quantification	ed5278d0-ff70-4e48-b25b-66f443dabbe7	9e43a304-af34-4656-94be-fb9dcfdd5680.FPKM-UQ.txt.gz	ed5278d0-ff70-4e48-b25b-66f443dabbe7
2680da86-c977-4611-b75f-df015283c023	5ac273e2-3a3f-48a6-8782-956587bab667	TCGA-E9-A1R7-01A-11R-A14M-07	8d9f2037-1c1f-4c73-a993-dc4c2aa67d30	Primary Tumor	TCGA-E9-A1R7-01A	Not Reported																TCGA-E9-A1R7	Transcriptome Profiling	Gene Expression Quantification	f0ff9eac-6639-4f62-946e-ac45bcc96405	3fb92a97-b53b-4f00-88b2-958b0ad2b46d.FPKM-UQ.txt.gz	f0ff9eac-6639-4f62-946e-ac45bcc96405
f3a058b9-fb7f-4098-8f0e-83c2acfa1ed5	8801f107-f5d5-4ad5-877d-a5acb12596b3	TCGA-A2-A04R-01A-41R-A109-07	e29fc4e1-4c82-46d7-997c-be59470c7751	Primary Tumor	TCGA-A2-A04R-01A	Not Reported																TCGA-A2-A04R	Transcriptome Profiling	Gene Expression Quantification	9b3a6047-ec9c-4381-9b72-18144fbbb887	e740e34f-31fe-4fe4-8965-4e9ec5ec50fd.FPKM-UQ.txt.gz	9b3a6047-ec9c-4381-9b72-18144fbbb887
aa14ffb4-a715-4636-8251-73d019dddd8c	b19c4e9c-2caf-436b-b728-9849b668c663	TCGA-K4-A83P-01A-11R-A352-07	50d2886e-f232-433c-8062-c3c237fb5c09	Primary Tumor	TCGA-K4-A83P-01A	Not Reported																TCGA-K4-A83P	Transcriptome Profiling	Gene Expression Quantification	533b1b70-8775-4699-99f6-85fe618bbb2a	15ed73ff-f2e4-467a-aa1c-7a89a3b1171e.FPKM-UQ.txt.gz	533b1b70-8775-4699-99f6-85fe618bbb2a
95c53f69-0f05-4348-822a-571f3d757001	7e073ecd-452a-4cba-9dfd-8601f3245721	TCGA-A2-A0T0-01A-22R-A084-07	e240d339-c042-42dc-b97a-d1effcac44b7	Primary Tumor	TCGA-A2-A0T0-01A	Not Reported																TCGA-A2-A0T0	Transcriptome Profiling	Gene Expression Quantification	9d1367c2-b6ff-4aa9-83c3-8e256919d9b8	d9b4ed1e-39fe-4378-a9f8-f5f74a284c57.FPKM-UQ.txt.gz	9d1367c2-b6ff-4aa9-83c3-8e256919d9b8
917961e2-78ad-4182-9cdb-5efb09808111	f7df4f7f-cd8e-44ba-b16f-203d6049c4fa	TCGA-FJ-A3ZE-01A-11R-A23N-07	7f7de45f-a8cb-4273-82db-fb3dc7e080a7	Primary Tumor	TCGA-FJ-A3ZE-01A	Not Reported																TCGA-FJ-A3ZE	Transcriptome Profiling	Gene Expression Quantification	3d11b763-f162-406f-a76e-1346f0821b26	bf483062-780d-4b23-9fad-3fd5790003dd.FPKM-UQ.txt.gz	3d11b763-f162-406f-a76e-1346f0821b26
739cb132-51e9-41be-8064-311a13da0d74	79d0e02e-b518-4dce-8c20-00073d04e399	TCGA-D8-A1XA-01A-11R-A14D-07	4068463b-8568-4bdb-8db0-19390ec0c7f8	Primary Tumor	TCGA-D8-A1XA-01A	Not Reported																TCGA-D8-A1XA	Transcriptome Profiling	Gene Expression Quantification	84ca899c-12b7-4afa-a111-48c18233a272	b493310b-77e6-43fb-96cd-ab56d12de273.FPKM-UQ.txt.gz	84ca899c-12b7-4afa-a111-48c18233a272
0f956645-35aa-4a68-98d3-ea589459be00	c1ce17a6-3e8b-41b7-97bc-9213b352ce84	TCGA-FD-A6TI-01A-11R-A32O-07	8a145be8-1299-4837-b5da-83865d8ab461	Primary Tumor	TCGA-FD-A6TI-01A	Not Reported																TCGA-FD-A6TI	Transcriptome Profiling	Gene Expression Quantification	f45d4ee9-7429-4e06-a192-53efab8f95f3	27d5e9a3-b7b0-40b3-9f53-a074bef5628b.FPKM-UQ.txt.gz	f45d4ee9-7429-4e06-a192-53efab8f95f3
fec0da58-1047-44d2-b6d1-c18cceed43dc	28ad8481-78a8-4103-b501-5cfd23ae3e81	TCGA-E9-A295-01A-11R-A16F-07	3944bcd6-1a95-4297-8cf3-7e7d38b9390e	Primary Tumor	TCGA-E9-A295-01A	Not Reported																TCGA-E9-A295	Transcriptome Profiling	Gene Expression Quantification	5e419520-9a54-49c1-893a-02d7541a5f18	1119c89a-a4db-4962-8578-997bf19b7b23.FPKM-UQ.txt.gz	5e419520-9a54-49c1-893a-02d7541a5f18
45bdcfd6-1e3f-4be8-b843-ae949e8e43eb	536d11ba-aa02-4443-96e8-6e9e9898ceb7	TCGA-MH-A562-01A-11R-A26U-07	4306e07d-6fc1-4c69-acb8-00a1dc78cad8	Primary Tumor	TCGA-MH-A562-01A	Not Reported																TCGA-MH-A562	Transcriptome Profiling	Gene Expression Quantification	37582bb0-387d-46e1-ba8a-9574118d5f43	d4cd1f75-ab87-4d80-90c5-9504aac851d2.FPKM-UQ.txt.gz	37582bb0-387d-46e1-ba8a-9574118d5f43
e0c97b37-9834-4811-981e-dcb8982dba44	66afc4fd-c1f7-4ae9-be1b-8168d7b5e350	TCGA-UZ-A9PL-01A-11R-A38C-07	83a52d66-ecf3-42cf-82e5-2ad2bcdf5c2c	Primary Tumor	TCGA-UZ-A9PL-01A	Not Reported																TCGA-UZ-A9PL	Transcriptome Profiling	Gene Expression Quantification	08329818-2a0c-4c42-8bb1-28f2563ec782	1c261173-3a2b-4eed-abce-692e9b3f15fe.FPKM-UQ.txt.gz	08329818-2a0c-4c42-8bb1-28f2563ec782
17846514-9a0a-40cd-8841-227e32a0c7db	1fcbdbc8-c470-44be-8984-9a4e7eff50e4	TCGA-2Z-A9JM-01A-12R-A42S-07	5022dd70-4ed7-4c24-9bf3-8261b48dda44	Primary Tumor	TCGA-2Z-A9JM-01A	Not Reported																TCGA-2Z-A9JM	Transcriptome Profiling	Gene Expression Quantification	6f9323c6-014e-4e40-a27b-45bcf61e6186	0aae8953-d198-4e4e-a44e-b2eaad25b85d.FPKM-UQ.txt.gz	6f9323c6-014e-4e40-a27b-45bcf61e6186
becedbfd-b2aa-4dde-b7f4-29e6f59ec32c	96a11934-f6cd-4892-a808-672433f84429	TCGA-E2-A1IK-01A-11R-A144-07	e2da00f3-fdb9-4ab4-964a-6828568e2e6e	Primary Tumor	TCGA-E2-A1IK-01A	Not Reported																TCGA-E2-A1IK	Transcriptome Profiling	Gene Expression Quantification	26a030b6-dd1c-457b-87c1-1840231b7599	00587432-3004-4d4b-9dc2-8c90c81f7640.FPKM-UQ.txt.gz	26a030b6-dd1c-457b-87c1-1840231b7599
f06f09f3-8133-4a92-ac86-fbe64295e0d8	ef84a69f-37bc-46fa-98ac-b3976212e11d	TCGA-E9-A1ND-11A-43R-A144-07	41615c91-a592-40ed-8bc1-3dda5f2c8625	Solid Tissue Normal	TCGA-E9-A1ND-11A	Not Reported																TCGA-E9-A1ND	Transcriptome Profiling	Gene Expression Quantification	b41c6090-3b78-446a-83c1-22a26ebeeece	57b2e9d8-ddae-4457-9959-0d911288e8dc.FPKM-UQ.txt.gz	b41c6090-3b78-446a-83c1-22a26ebeeece
016caf42-4e19-4444-ab5d-6cf1e76c4afa	4a93eaee-d821-4640-a441-255008aaf3b4	TCGA-AO-A128-01A-11R-A10J-07	163000c7-0633-4d89-a84f-f487517248db	Primary Tumor	TCGA-AO-A128-01A	Not Reported																TCGA-AO-A128	Transcriptome Profiling	Gene Expression Quantification	aa658c47-6c69-45d9-9332-6dc024414dc3	f8c7886e-59ed-4b72-bf54-72d35bfc5e4f.FPKM-UQ.txt.gz	aa658c47-6c69-45d9-9332-6dc024414dc3
a482fc4c-ff1d-46a0-a968-7df06422cc4b	8dc04505-fae5-4185-b3f8-53882fbbb4fd	TCGA-B6-A0WX-01A-11R-A109-07	7daa9124-2878-4708-ae74-28b17ef4898c	Primary Tumor	TCGA-B6-A0WX-01A	Not Reported																TCGA-B6-A0WX	Transcriptome Profiling	Gene Expression Quantification	f324d0d0-762e-4b99-802e-3041d9eb0b6d	d65401e7-2bde-4b7e-b901-c173dd3cd33d.FPKM-UQ.txt.gz	f324d0d0-762e-4b99-802e-3041d9eb0b6d
